max_depth,learning_rate,n_estimators,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,mean_outer_R2,std_outer_R2,median_best_rounds,fold_1_R2,fold_2_R2,fold_3_R2,fold_4_R2,fold_5_R2,fold_1_best_rounds,fold_2_best_rounds,fold_3_best_rounds,fold_4_best_rounds,fold_5_best_rounds
3,0.1,900,1.0,1.0,1,2.0,0.1,0.7259874751400373,0.1991229693028384,35,0.5016044696919861,0.9419269709672111,0.9728626179066028,0.6839079910235314,0.5296353261108553,35,129,66,25,6
3,0.1,1200,1.0,1.0,1,2.0,0.1,0.7259874751400373,0.1991229693028384,35,0.5016044696919861,0.9419269709672111,0.9728626179066028,0.6839079910235314,0.5296353261108553,35,129,66,25,6
5,0.02,600,0.8,1.0,3,1.0,0.1,0.725885460687193,0.15734435269707453,114,0.4911667758659449,0.8946608102349923,0.866003654800408,0.7832019078974841,0.5943941546371351,110,186,581,114,37
3,0.05,600,1.0,0.8,1,2.0,0.0,0.7258848661617959,0.22353323687204116,73,0.35032853630092664,0.9355113915104396,0.9617665501826616,0.7490591685575891,0.6327586842573629,73,179,167,60,16
3,0.05,900,1.0,0.8,1,2.0,0.0,0.7258848661617959,0.22353323687204116,73,0.35032853630092664,0.9355113915104396,0.9617665501826616,0.7490591685575891,0.6327586842573629,73,179,167,60,16
3,0.05,1200,1.0,0.8,1,2.0,0.0,0.7258848661617959,0.22353323687204116,73,0.35032853630092664,0.9355113915104396,0.9617665501826616,0.7490591685575891,0.6327586842573629,73,179,167,60,16
7,0.02,600,0.8,0.8,1,2.0,0.0,0.7258780328880129,0.18681683194170554,163,0.5037285704454731,0.9126804970190251,0.9366844408961189,0.7614867959480245,0.5148098601314229,146,412,597,163,33
3,0.1,600,0.8,1.0,3,1.0,0.1,0.7258264691064673,0.1539001863586244,24,0.5593265618266396,0.9248913434747488,0.8590404441862994,0.7419066941036447,0.5439673019410045,20,46,596,24,8
7,0.02,600,1.0,1.0,3,2.0,0.0,0.7257162131515417,0.1831689960553427,125,0.5753843882831169,0.8709663630489829,0.924851155566421,0.8097615007380993,0.4476176581210878,119,209,345,125,24
7,0.02,900,1.0,1.0,3,2.0,0.0,0.7257162131515417,0.1831689960553427,125,0.5753843882831169,0.8709663630489829,0.924851155566421,0.8097615007380993,0.4476176581210878,119,209,345,125,24
7,0.02,1200,1.0,1.0,3,2.0,0.0,0.7257162131515417,0.1831689960553427,125,0.5753843882831169,0.8709663630489829,0.924851155566421,0.8097615007380993,0.4476176581210878,119,209,345,125,24
3,0.02,600,0.8,1.0,1,1.0,0.0,0.7256760919906977,0.1896453415130733,123,0.4549646231599218,0.9308507201546797,0.934132854538547,0.5808057213587214,0.7276265407416187,123,364,298,76,49
3,0.02,900,0.8,1.0,1,1.0,0.0,0.7256760919906977,0.1896453415130733,123,0.4549646231599218,0.9308507201546797,0.934132854538547,0.5808057213587214,0.7276265407416187,123,364,298,76,49
3,0.02,1200,0.8,1.0,1,1.0,0.0,0.7256760919906977,0.1896453415130733,123,0.4549646231599218,0.9308507201546797,0.934132854538547,0.5808057213587214,0.7276265407416187,123,364,298,76,49
5,0.02,600,1.0,1.0,3,2.0,0.0,0.7255022199054663,0.18286731991214686,125,0.5753843882831169,0.8728215957521327,0.92220246242306,0.8094849949479336,0.4476176581210878,119,211,364,125,24
5,0.02,900,1.0,1.0,3,2.0,0.0,0.7255022199054663,0.18286731991214686,125,0.5753843882831169,0.8728215957521327,0.92220246242306,0.8094849949479336,0.4476176581210878,119,211,364,125,24
5,0.02,1200,1.0,1.0,3,2.0,0.0,0.7255022199054663,0.18286731991214686,125,0.5753843882831169,0.8728215957521327,0.92220246242306,0.8094849949479336,0.4476176581210878,119,211,364,125,24
5,0.1,600,0.8,1.0,1,2.0,0.0,0.7249573709081093,0.1821268032844806,26,0.4937812728686153,0.9310247099925075,0.9274350317159544,0.7175676277817739,0.5549782121816954,25,65,84,26,8
5,0.1,900,0.8,1.0,1,2.0,0.0,0.7249573709081093,0.1821268032844806,26,0.4937812728686153,0.9310247099925075,0.9274350317159544,0.7175676277817739,0.5549782121816954,25,65,84,26,8
5,0.1,1200,0.8,1.0,1,2.0,0.0,0.7249573709081093,0.1821268032844806,26,0.4937812728686153,0.9310247099925075,0.9274350317159544,0.7175676277817739,0.5549782121816954,25,65,84,26,8
7,0.02,600,0.8,1.0,1,2.0,0.0,0.7248472529190421,0.17610897105822274,152,0.5075727869952209,0.9335380186728307,0.9323215607649769,0.6526736730415477,0.5981302251206342,152,390,369,108,42
7,0.02,900,0.8,1.0,1,2.0,0.0,0.7248472529190421,0.17610897105822274,152,0.5075727869952209,0.9335380186728307,0.9323215607649769,0.6526736730415477,0.5981302251206342,152,390,369,108,42
7,0.02,1200,0.8,1.0,1,2.0,0.0,0.7248472529190421,0.17610897105822274,152,0.5075727869952209,0.9335380186728307,0.9323215607649769,0.6526736730415477,0.5981302251206342,152,390,369,108,42
5,0.02,900,0.8,0.8,1,2.0,0.0,0.724814115469955,0.18525026768710418,163,0.5043800279531299,0.9128594458415402,0.9300587116301002,0.7620210623697383,0.5147513295552661,146,412,897,163,33
5,0.05,600,0.8,1.0,3,1.0,0.1,0.7247242828234574,0.15155281295391143,46,0.5109534387860816,0.8587918020376436,0.9029130709875995,0.7608286794888877,0.5901344228170742,46,57,147,44,15
5,0.05,900,0.8,1.0,3,1.0,0.1,0.7247242828234574,0.15155281295391143,46,0.5109534387860816,0.8587918020376436,0.9029130709875995,0.7608286794888877,0.5901344228170742,46,57,147,44,15
5,0.05,1200,0.8,1.0,3,1.0,0.1,0.7247242828234574,0.15155281295391143,46,0.5109534387860816,0.8587918020376436,0.9029130709875995,0.7608286794888877,0.5901344228170742,46,57,147,44,15
7,0.02,900,0.8,0.8,1,2.0,0.0,0.7246308969144575,0.18542098473343227,163,0.5037285704454731,0.9126804970190251,0.9304487610283412,0.7614867959480245,0.5148098601314229,146,412,832,163,33
7,0.02,900,0.8,1.0,3,1.0,0.0,0.7245641891351589,0.15572631650256544,114,0.48847413130837547,0.8969544964487568,0.8507971856766166,0.7879192389864489,0.5986758932555969,110,186,886,114,37
7,0.02,1200,0.8,1.0,3,1.0,0.0,0.7245641891351589,0.15572631650256544,114,0.48847413130837547,0.8969544964487568,0.8507971856766166,0.7879192389864489,0.5986758932555969,110,186,886,114,37
7,0.1,600,0.8,1.0,1,2.0,0.0,0.7243545718648782,0.179973710036241,26,0.4948637775086534,0.9305859325306114,0.9194465973529218,0.7218983397505087,0.5549782121816954,25,65,95,26,8
7,0.1,900,0.8,1.0,1,2.0,0.0,0.7243545718648782,0.179973710036241,26,0.4948637775086534,0.9305859325306114,0.9194465973529218,0.7218983397505087,0.5549782121816954,25,65,95,26,8
7,0.1,1200,0.8,1.0,1,2.0,0.0,0.7243545718648782,0.179973710036241,26,0.4948637775086534,0.9305859325306114,0.9194465973529218,0.7218983397505087,0.5549782121816954,25,65,95,26,8
5,0.02,1200,0.8,0.8,1,2.0,0.0,0.7242639775103893,0.18464302477633734,163,0.5043800279531299,0.9128594458415402,0.927308021832272,0.7620210623697383,0.5147513295552661,146,412,1200,163,33
7,0.02,600,1.0,0.8,1,1.0,0.0,0.7239592992003889,0.21973026402813103,140,0.3344263485555198,0.9246901498986212,0.9392535116619047,0.7472894418778577,0.674137044008041,140,267,600,132,38
7,0.02,900,1.0,0.8,1,1.0,0.0,0.7239533168186162,0.21972440266998772,140,0.3344263485555198,0.9246901498986212,0.9392235997530408,0.7472894418778577,0.674137044008041,140,267,604,132,38
7,0.02,1200,1.0,0.8,1,1.0,0.0,0.7239533168186162,0.21972440266998772,140,0.3344263485555198,0.9246901498986212,0.9392235997530408,0.7472894418778577,0.674137044008041,140,267,604,132,38
7,0.02,1200,0.8,0.8,1,2.0,0.0,0.7239059155043084,0.18462019315605138,163,0.5037285704454731,0.9126804970190251,0.9268238539775964,0.7614867959480245,0.5148098601314229,146,412,1157,163,33
3,0.1,600,1.0,1.0,3,2.0,0.1,0.7234578427953029,0.1945670003540222,27,0.4584077904278647,0.8755441755509559,0.9525506334645222,0.80080622753977,0.5299803869934019,27,40,45,26,6
3,0.1,900,1.0,1.0,3,2.0,0.1,0.7234578427953029,0.1945670003540222,27,0.4584077904278647,0.8755441755509559,0.9525506334645222,0.80080622753977,0.5299803869934019,27,40,45,26,6
3,0.1,1200,1.0,1.0,3,2.0,0.1,0.7234578427953029,0.1945670003540222,27,0.4584077904278647,0.8755441755509559,0.9525506334645222,0.80080622753977,0.5299803869934019,27,40,45,26,6
5,0.02,900,0.8,1.0,3,1.0,0.1,0.7232147875242672,0.15503985134449305,114,0.4911667758659449,0.8946608102349923,0.8526502889857792,0.7832019078974841,0.5943941546371351,110,186,900,114,37
7,0.02,900,0.8,1.0,3,1.0,0.1,0.7231879949731479,0.15499769389018378,114,0.4911667758659449,0.8945911617371061,0.8524066057347102,0.7833812768908432,0.5943941546371351,110,186,900,114,37
5,0.05,600,0.8,1.0,3,2.0,0.1,0.7229500766033057,0.1695400205447549,54,0.5299704770299921,0.8885290473261942,0.9116126862856188,0.7657396637086955,0.5188985086660282,50,88,156,54,15
5,0.05,900,0.8,1.0,3,2.0,0.1,0.7229500766033057,0.1695400205447549,54,0.5299704770299921,0.8885290473261942,0.9116126862856188,0.7657396637086955,0.5188985086660282,50,88,156,54,15
5,0.05,1200,0.8,1.0,3,2.0,0.1,0.7229500766033057,0.1695400205447549,54,0.5299704770299921,0.8885290473261942,0.9116126862856188,0.7657396637086955,0.5188985086660282,50,88,156,54,15
3,0.05,600,1.0,0.8,1,1.0,0.1,0.7228463203286537,0.22041948923101243,61,0.35983110796787177,0.9216917654078157,0.9662266046396418,0.7511862048887363,0.6152959187392029,61,93,137,52,13
3,0.05,900,1.0,0.8,1,1.0,0.1,0.7228463203286537,0.22041948923101243,61,0.35983110796787177,0.9216917654078157,0.9662266046396418,0.7511862048887363,0.6152959187392029,61,93,137,52,13
3,0.05,1200,1.0,0.8,1,1.0,0.1,0.7228463203286537,0.22041948923101243,61,0.35983110796787177,0.9216917654078157,0.9662266046396418,0.7511862048887363,0.6152959187392029,61,93,137,52,13
5,0.02,1200,0.8,1.0,3,1.0,0.1,0.7227509359406619,0.15465490103269805,114,0.4911667758659449,0.8946608102349923,0.8503310310677529,0.7832019078974841,0.5943941546371351,110,186,1003,114,37
7,0.02,1200,0.8,1.0,3,1.0,0.1,0.722735947273835,0.15462301429075367,114,0.4911667758659449,0.8945911617371061,0.8501463672381462,0.7833812768908432,0.5943941546371351,110,186,1003,114,37
7,0.05,600,0.8,1.0,3,2.0,0.1,0.7226246786407534,0.16915192981544258,54,0.5299704770299921,0.8885807390168905,0.9097839936642402,0.7658896748266163,0.5188985086660282,50,88,157,54,15
7,0.05,900,0.8,1.0,3,2.0,0.1,0.7226246786407534,0.16915192981544258,54,0.5299704770299921,0.8885807390168905,0.9097839936642402,0.7658896748266163,0.5188985086660282,50,88,157,54,15
7,0.05,1200,0.8,1.0,3,2.0,0.1,0.7226246786407534,0.16915192981544258,54,0.5299704770299921,0.8885807390168905,0.9097839936642402,0.7658896748266163,0.5188985086660282,50,88,157,54,15
3,0.05,600,0.8,1.0,1,1.0,0.1,0.7224236085697446,0.1846953310617075,45,0.4858695570821736,0.9324491196718871,0.9461635228153034,0.6460393051987436,0.6015965380806154,45,128,146,36,14
3,0.05,900,0.8,1.0,1,1.0,0.1,0.7224236085697446,0.1846953310617075,45,0.4858695570821736,0.9324491196718871,0.9461635228153034,0.6460393051987436,0.6015965380806154,45,128,146,36,14
3,0.05,1200,0.8,1.0,1,1.0,0.1,0.7224236085697446,0.1846953310617075,45,0.4858695570821736,0.9324491196718871,0.9461635228153034,0.6460393051987436,0.6015965380806154,45,128,146,36,14
7,0.1,600,1.0,0.8,3,1.0,0.1,0.722073944897389,0.1727528359656059,26,0.42137213350648006,0.9005522902800673,0.8099253722214664,0.8357820361244888,0.6427378923544422,26,41,221,23,7
7,0.1,900,1.0,0.8,3,1.0,0.1,0.722073944897389,0.1727528359656059,26,0.42137213350648006,0.9005522902800673,0.8099253722214664,0.8357820361244888,0.6427378923544422,26,41,221,23,7
7,0.1,1200,1.0,0.8,3,1.0,0.1,0.722073944897389,0.1727528359656059,26,0.42137213350648006,0.9005522902800673,0.8099253722214664,0.8357820361244888,0.6427378923544422,26,41,221,23,7
7,0.1,600,1.0,1.0,1,2.0,0.1,0.7219000997735412,0.17988102377818174,35,0.595224144674656,0.9416133675552539,0.9382652412636332,0.6045243476456164,0.529873397728547,35,151,148,17,6
7,0.1,900,1.0,1.0,1,2.0,0.1,0.7219000997735412,0.17988102377818174,35,0.595224144674656,0.9416133675552539,0.9382652412636332,0.6045243476456164,0.529873397728547,35,151,148,17,6
7,0.1,1200,1.0,1.0,1,2.0,0.1,0.7219000997735412,0.17988102377818174,35,0.595224144674656,0.9416133675552539,0.9382652412636332,0.6045243476456164,0.529873397728547,35,151,148,17,6
3,0.02,600,1.0,0.8,1,1.0,0.1,0.7216063271804103,0.20710138773839074,158,0.39074715902177737,0.9178045212824958,0.9556643987859781,0.7300899539753662,0.6137256028364342,158,228,390,117,33
3,0.02,900,1.0,0.8,1,1.0,0.1,0.7216063271804103,0.20710138773839074,158,0.39074715902177737,0.9178045212824958,0.9556643987859781,0.7300899539753662,0.6137256028364342,158,228,390,117,33
3,0.02,1200,1.0,0.8,1,1.0,0.1,0.7216063271804103,0.20710138773839074,158,0.39074715902177737,0.9178045212824958,0.9556643987859781,0.7300899539753662,0.6137256028364342,158,228,390,117,33
5,0.05,600,0.8,1.0,1,1.0,0.1,0.7215485591623714,0.17563481816595103,43,0.5087250608268106,0.9367243297142904,0.9184877071324669,0.6666238173132512,0.5771818808250377,43,411,323,36,13
5,0.05,900,0.8,1.0,1,1.0,0.1,0.7215485591623714,0.17563481816595103,43,0.5087250608268106,0.9367243297142904,0.9184877071324669,0.6666238173132512,0.5771818808250377,43,411,323,36,13
5,0.05,1200,0.8,1.0,1,1.0,0.1,0.7215485591623714,0.17563481816595103,43,0.5087250608268106,0.9367243297142904,0.9184877071324669,0.6666238173132512,0.5771818808250377,43,411,323,36,13
5,0.05,600,0.8,0.8,3,2.0,0.0,0.721527023132087,0.1747091134433875,63,0.5150221299647281,0.8859641434053522,0.8758094508146222,0.8279518499547844,0.5028875415209477,52,101,242,63,14
5,0.05,900,0.8,0.8,3,2.0,0.0,0.721527023132087,0.1747091134433875,63,0.5150221299647281,0.8859641434053522,0.8758094508146222,0.8279518499547844,0.5028875415209477,52,101,242,63,14
5,0.05,1200,0.8,0.8,3,2.0,0.0,0.721527023132087,0.1747091134433875,63,0.5150221299647281,0.8859641434053522,0.8758094508146222,0.8279518499547844,0.5028875415209477,52,101,242,63,14
7,0.02,600,0.8,1.0,3,2.0,0.0,0.7213737917637424,0.16681515575657224,137,0.5112655832866146,0.8885843197949427,0.8854173082370459,0.7888306142523949,0.5327711332477137,129,215,574,137,37
3,0.05,600,0.8,1.0,3,2.0,0.1,0.7212171395373633,0.18183227453105583,52,0.5019825382519716,0.8891632571722531,0.9373038015333142,0.7587607579185954,0.5188753428106825,51,88,99,52,15
3,0.05,900,0.8,1.0,3,2.0,0.1,0.7212171395373633,0.18183227453105583,52,0.5019825382519716,0.8891632571722531,0.9373038015333142,0.7587607579185954,0.5188753428106825,51,88,99,52,15
3,0.05,1200,0.8,1.0,3,2.0,0.1,0.7212171395373633,0.18183227453105583,52,0.5019825382519716,0.8891632571722531,0.9373038015333142,0.7587607579185954,0.5188753428106825,51,88,99,52,15
3,0.1,600,0.8,1.0,1,2.0,0.1,0.721182641017951,0.2195961987826694,37,0.38650208987614376,0.9343452178882312,0.9445174541808304,0.7898595969260659,0.5506888462184837,30,100,166,37,8
3,0.1,900,0.8,1.0,1,2.0,0.1,0.721182641017951,0.2195961987826694,37,0.38650208987614376,0.9343452178882312,0.9445174541808304,0.7898595969260659,0.5506888462184837,30,100,166,37,8
3,0.1,1200,0.8,1.0,1,2.0,0.1,0.721182641017951,0.2195961987826694,37,0.38650208987614376,0.9343452178882312,0.9445174541808304,0.7898595969260659,0.5506888462184837,30,100,166,37,8
5,0.02,600,0.8,1.0,3,2.0,0.0,0.7210490262216582,0.16633037492373456,137,0.5116336387905269,0.890312339150591,0.8815533419459333,0.7889746779735262,0.5327711332477137,129,215,584,137,37
5,0.02,600,0.8,1.0,1,2.0,0.0,0.7205030521210282,0.17145981659628357,152,0.5066564080954142,0.9341696798120667,0.9104761575184425,0.6530659275027562,0.5981470876764615,152,393,598,108,42
5,0.02,900,0.8,1.0,1,2.0,0.0,0.7205030521210282,0.17145981659628357,152,0.5066564080954142,0.9341696798120667,0.9104761575184425,0.6530659275027562,0.5981470876764615,152,393,598,108,42
5,0.02,1200,0.8,1.0,1,2.0,0.0,0.7205030521210282,0.17145981659628357,152,0.5066564080954142,0.9341696798120667,0.9104761575184425,0.6530659275027562,0.5981470876764615,152,393,598,108,42
5,0.05,600,1.0,1.0,1,2.0,0.1,0.7200644839023829,0.19053774284843775,69,0.5986669895733341,0.9418490718908219,0.9540708235242026,0.6117275627775367,0.49400797174601896,69,310,213,36,11
5,0.05,900,1.0,1.0,1,2.0,0.1,0.7200644839023829,0.19053774284843775,69,0.5986669895733341,0.9418490718908219,0.9540708235242026,0.6117275627775367,0.49400797174601896,69,310,213,36,11
5,0.05,1200,1.0,1.0,1,2.0,0.1,0.7200644839023829,0.19053774284843775,69,0.5986669895733341,0.9418490718908219,0.9540708235242026,0.6117275627775367,0.49400797174601896,69,310,213,36,11
7,0.05,600,1.0,1.0,1,2.0,0.1,0.7196827536809726,0.18686193308293736,71,0.6074662484839894,0.9424016020759332,0.9428425642177968,0.6116953818811243,0.49400797174601896,71,314,218,36,11
7,0.05,900,1.0,1.0,1,2.0,0.1,0.7196827536809726,0.18686193308293736,71,0.6074662484839894,0.9424016020759332,0.9428425642177968,0.6116953818811243,0.49400797174601896,71,314,218,36,11
7,0.05,1200,1.0,1.0,1,2.0,0.1,0.7196827536809726,0.18686193308293736,71,0.6074662484839894,0.9424016020759332,0.9428425642177968,0.6116953818811243,0.49400797174601896,71,314,218,36,11
7,0.1,1200,0.8,1.0,3,1.0,0.1,0.7196711991238205,0.15243025108131533,25,0.5560646728270424,0.8887032930972603,0.8696233431261611,0.7566104394244451,0.5273542471441937,20,34,934,25,7
7,0.1,900,0.8,1.0,3,1.0,0.1,0.7196619363291792,0.15242113972831478,25,0.5560646728270424,0.8887032930972603,0.8695770291529545,0.7566104394244451,0.5273542471441937,20,34,862,25,7
3,0.05,600,0.8,1.0,3,1.0,0.1,0.7195321687499209,0.15266281706033544,44,0.501862343651512,0.9123206317271761,0.8346272750284656,0.7600582081065071,0.5887923852359433,43,89,591,44,15
7,0.05,600,0.8,1.0,1,1.0,0.1,0.7194862292846721,0.1740700075044548,43,0.5062148886722655,0.9283777598685179,0.9180737725594358,0.6675828444981033,0.5771818808250377,43,120,292,36,13
7,0.05,900,0.8,1.0,1,1.0,0.1,0.7194862292846721,0.1740700075044548,43,0.5062148886722655,0.9283777598685179,0.9180737725594358,0.6675828444981033,0.5771818808250377,43,120,292,36,13
7,0.05,1200,0.8,1.0,1,1.0,0.1,0.7194862292846721,0.1740700075044548,43,0.5062148886722655,0.9283777598685179,0.9180737725594358,0.6675828444981033,0.5771818808250377,43,120,292,36,13
7,0.1,600,0.8,1.0,3,1.0,0.1,0.7194795964921739,0.15224212899247974,25,0.5560646728270424,0.8887032930972603,0.8686653299679279,0.7566104394244451,0.5273542471441937,20,34,590,25,7
7,0.05,600,0.8,1.0,3,1.0,0.0,0.7193838034695258,0.13370599479709128,44,0.5302461822593663,0.8610777388437132,0.8458458222737356,0.764791253356883,0.5949580206139311,43,57,318,44,15
7,0.05,900,0.8,1.0,3,1.0,0.0,0.7193838034695258,0.13370599479709128,44,0.5302461822593663,0.8610777388437132,0.8458458222737356,0.764791253356883,0.5949580206139311,43,57,318,44,15
7,0.05,1200,0.8,1.0,3,1.0,0.0,0.7193838034695258,0.13370599479709128,44,0.5302461822593663,0.8610777388437132,0.8458458222737356,0.764791253356883,0.5949580206139311,43,57,318,44,15
3,0.05,1200,0.8,1.0,3,1.0,0.1,0.7193085339777333,0.15249477770434555,44,0.501862343651512,0.9123206317271761,0.8335091011675281,0.7600582081065071,0.5887923852359433,43,89,1159,44,15
7,0.1,600,0.8,1.0,3,1.0,0.0,0.7191628246610952,0.14671696318259297,25,0.5614236456491908,0.8897638769071101,0.8565383793079777,0.752407581092601,0.5356806403485963,20,34,309,25,7
7,0.1,900,0.8,1.0,3,1.0,0.0,0.7191628246610952,0.14671696318259297,25,0.5614236456491908,0.8897638769071101,0.8565383793079777,0.752407581092601,0.5356806403485963,20,34,309,25,7
7,0.1,1200,0.8,1.0,3,1.0,0.0,0.7191628246610952,0.14671696318259297,25,0.5614236456491908,0.8897638769071101,0.8565383793079777,0.752407581092601,0.5356806403485963,20,34,309,25,7
3,0.05,900,0.8,1.0,3,1.0,0.1,0.7191540021100155,0.1523793210826383,44,0.501862343651512,0.9123206317271761,0.8327364418289387,0.7600582081065071,0.5887923852359433,43,89,887,44,15
7,0.1,600,0.8,1.0,1,1.0,0.0,0.7190690797726846,0.19203135882387992,21,0.4143690751601271,0.937096652640418,0.9083958965518265,0.7057451343676575,0.629738640143394,21,66,93,21,8
7,0.1,900,0.8,1.0,1,1.0,0.0,0.7190690797726846,0.19203135882387992,21,0.4143690751601271,0.937096652640418,0.9083958965518265,0.7057451343676575,0.629738640143394,21,66,93,21,8
7,0.1,1200,0.8,1.0,1,1.0,0.0,0.7190690797726846,0.19203135882387992,21,0.4143690751601271,0.937096652640418,0.9083958965518265,0.7057451343676575,0.629738640143394,21,66,93,21,8
3,0.05,600,1.0,0.8,1,1.0,0.0,0.7187078139733056,0.21692176699313256,61,0.3572473382160851,0.9072039762370425,0.9599533242662569,0.7499897999754087,0.6191446311717347,61,84,151,52,13
3,0.05,900,1.0,0.8,1,1.0,0.0,0.7187078139733056,0.21692176699313256,61,0.3572473382160851,0.9072039762370425,0.9599533242662569,0.7499897999754087,0.6191446311717347,61,84,151,52,13
3,0.05,1200,1.0,0.8,1,1.0,0.0,0.7187078139733056,0.21692176699313256,61,0.3572473382160851,0.9072039762370425,0.9599533242662569,0.7499897999754087,0.6191446311717347,61,84,151,52,13
5,0.1,600,1.0,1.0,1,2.0,0.1,0.7186277304242713,0.18806659920190122,33,0.5644376166726208,0.9414940616423171,0.9526835414243239,0.6046500346535475,0.529873397728547,33,153,118,17,6
5,0.1,900,1.0,1.0,1,2.0,0.1,0.7186277304242713,0.18806659920190122,33,0.5644376166726208,0.9414940616423171,0.9526835414243239,0.6046500346535475,0.529873397728547,33,153,118,17,6
5,0.1,1200,1.0,1.0,1,2.0,0.1,0.7186277304242713,0.18806659920190122,33,0.5644376166726208,0.9414940616423171,0.9526835414243239,0.6046500346535475,0.529873397728547,33,153,118,17,6
3,0.05,600,0.8,0.8,1,1.0,0.1,0.7184222709972373,0.21537060244459091,63,0.3189398746532034,0.8188353901872478,0.9584142062699387,0.7861205235306865,0.7098013603451103,64,57,109,63,19
3,0.05,900,0.8,0.8,1,1.0,0.1,0.7184222709972373,0.21537060244459091,63,0.3189398746532034,0.8188353901872478,0.9584142062699387,0.7861205235306865,0.7098013603451103,64,57,109,63,19
3,0.05,1200,0.8,0.8,1,1.0,0.1,0.7184222709972373,0.21537060244459091,63,0.3189398746532034,0.8188353901872478,0.9584142062699387,0.7861205235306865,0.7098013603451103,64,57,109,63,19
3,0.02,600,0.8,1.0,3,1.0,0.1,0.7182841445241658,0.16024515530822786,110,0.47725114118159084,0.8968497280627203,0.855694355613908,0.7722463192463762,0.5893791785162334,110,186,574,109,37
3,0.05,600,0.8,0.8,1,2.0,0.0,0.7180850243704623,0.2152401347646923,79,0.34083253198108787,0.8788472360723906,0.9489683148672544,0.7818355882777281,0.639941450653851,79,101,599,73,19
5,0.1,900,0.8,1.0,3,1.0,0.1,0.718067801962702,0.1525314080079666,24,0.5560646728270424,0.8892237866709618,0.8718400695054214,0.7458562336658909,0.5273542471441937,20,34,661,24,7
5,0.1,1200,0.8,1.0,3,1.0,0.1,0.718067801962702,0.1525314080079666,24,0.5560646728270424,0.8892237866709618,0.8718400695054214,0.7458562336658909,0.5273542471441937,20,34,661,24,7
3,0.05,600,0.8,0.8,1,2.0,0.1,0.7180285069861784,0.21550920701351178,79,0.3430958815438252,0.877765232581338,0.9543332025985984,0.7784251366338151,0.6365230815733146,79,101,584,75,19
5,0.1,600,0.8,1.0,3,1.0,0.1,0.7180231056603177,0.15248636764115575,24,0.5560646728270424,0.8892237866709618,0.8716165879934992,0.7458562336658909,0.5273542471441937,20,34,590,24,7
3,0.05,900,0.8,0.8,1,2.0,0.0,0.7180141917269629,0.21516418738945606,79,0.34083253198108787,0.8788472360723906,0.948614151649757,0.7818355882777281,0.639941450653851,79,101,750,73,19
3,0.05,1200,0.8,0.8,1,2.0,0.0,0.7180141917269629,0.21516418738945606,79,0.34083253198108787,0.8788472360723906,0.948614151649757,0.7818355882777281,0.639941450653851,79,101,750,73,19
3,0.02,600,1.0,0.8,1,1.0,0.0,0.7178949593822821,0.20878239366061516,140,0.37593847358911914,0.897840007062962,0.9596335354899392,0.7372776295373205,0.618785151232069,140,189,403,117,33
3,0.02,900,1.0,0.8,1,1.0,0.0,0.7178949593822821,0.20878239366061516,140,0.37593847358911914,0.897840007062962,0.9596335354899392,0.7372776295373205,0.618785151232069,140,189,403,117,33
3,0.02,1200,1.0,0.8,1,1.0,0.0,0.7178949593822821,0.20878239366061516,140,0.37593847358911914,0.897840007062962,0.9596335354899392,0.7372776295373205,0.618785151232069,140,189,403,117,33
3,0.05,900,0.8,0.8,1,2.0,0.1,0.7178680701988979,0.21533345614436428,79,0.3430958815438252,0.877765232581338,0.9535310186621963,0.7784251366338151,0.6365230815733146,79,101,893,75,19
3,0.05,1200,0.8,0.8,1,2.0,0.1,0.7178098768134449,0.2152697908006683,79,0.3430958815438252,0.877765232581338,0.9532400517349315,0.7784251366338151,0.6365230815733146,79,101,1198,75,19
5,0.02,900,0.8,1.0,3,2.0,0.0,0.7176256476087299,0.16313717425318353,137,0.5116336387905269,0.890312339150591,0.8644364488812915,0.7889746779735262,0.5327711332477137,129,215,886,137,37
3,0.05,600,0.8,1.0,3,1.0,0.0,0.7175031685515455,0.15555913075716538,46,0.4879955011795034,0.9142441168217562,0.8283550873747298,0.762946214176546,0.5939749232051915,46,89,588,44,15
3,0.05,900,0.8,1.0,3,1.0,0.0,0.7175031685515455,0.15555913075716538,46,0.4879955011795034,0.9142441168217562,0.8283550873747298,0.762946214176546,0.5939749232051915,46,89,588,44,15
3,0.05,1200,0.8,1.0,3,1.0,0.0,0.7175031685515455,0.15555913075716538,46,0.4879955011795034,0.9142441168217562,0.8283550873747298,0.762946214176546,0.5939749232051915,46,89,588,44,15
7,0.02,900,0.8,1.0,3,2.0,0.0,0.7172700097203875,0.16293637599953867,137,0.5112655832866146,0.8885843197949427,0.8648983980202716,0.7888306142523949,0.5327711332477137,129,215,886,137,37
3,0.05,600,0.8,0.8,3,1.0,0.0,0.7172465415726261,0.1871734984559411,52,0.39379628321700644,0.7607857334941605,0.9470769824563581,0.8276618965823916,0.6569118121132143,52,44,72,54,19
3,0.05,900,0.8,0.8,3,1.0,0.0,0.7172465415726261,0.1871734984559411,52,0.39379628321700644,0.7607857334941605,0.9470769824563581,0.8276618965823916,0.6569118121132143,52,44,72,54,19
3,0.05,1200,0.8,0.8,3,1.0,0.0,0.7172465415726261,0.1871734984559411,52,0.39379628321700644,0.7607857334941605,0.9470769824563581,0.8276618965823916,0.6569118121132143,52,44,72,54,19
